X,Y,OBJECTID,advisorySpeed,areaUnitID,bicycle,bridge,bus,carStationWagon,cliffBank,crashDirectionDescription,crashFinancialYear,crashLocation1,crashLocation2,crashRoadSideRoad,crashSeverity,crashSHDescription,crashYear,debris,directionRoleDescription,ditch,fatalCount,fence,flatHill,guardRail,holiday,houseOrBuilding,intersection,kerb,light,meshblockId,minorInjuryCount,moped,motorcycle,NumberOfLanes,objectThrownOrDropped,otherObject,otherVehicleType,overBank,parkedVehicle,pedestrian,phoneBoxEtc,postOrPole,region,roadCharacter,roadLane,roadSurface,roadworks,schoolBus,seriousInjuryCount,slipOrFlood,speedLimit,strayAnimal,streetLight,suv,taxi,temporarySpeedLimit,tlaId,tlaName,trafficControl,trafficIsland,trafficSign,train,tree,truck,unknownVehicleType,urban,vanOrUtility,vehicle,waterRiver,weatherA,weatherB
1935165.2793,5618760.9556,241715,,546700,0,,0,1,,Null,2018/2019,RIVERBEND ROAD,WYCLIFFE STREET,,Non-Injury Crash,No,2019,,North,,0,,Null,,,,,,Unknown,1443700,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,31,Napier City,Stop,,,,,0,0,Urban,0,,,Null,Null
1562309.6737,5196952.6873,241716,,586603,0,0,0,2,0,Null,2018/2019,TRAM ROAD,BRADLEYS ROAD,,Non-Injury Crash,No,2019,0,East,0,0,0,Flat,0,,0,,0,Overcast,2455705,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,80,0,Off,0,0,,59,Waimakariri District,Stop,0,1,0,0,0,0,Open,0,0,0,Fine,Null
1924340,5607422,241717,,548612,0,0,0,2,0,South,2018/2019,SCOTT DRIVE,BAKER ST,,Non-Injury Crash,No,2018,0,South,0,0,0,Flat,0,Labour Weekend,0,,0,Bright sun,1474112,0,0,0,2,0,0,0,0,1,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,30,Hastings District,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1867342.7694,5713074.0692,241718,,541720,0,,0,2,,Null,2018/2019,ROBERTS STREET,TITIRAUPENGA STREET,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Overcast,1273900,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,21,Taupo District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1727911,5923638,241719,,506654,0,0,0,0,0,East,2017/2018,MOTUTARA ROAD,COAST ROAD,,Non-Injury Crash,No,2018,0,East,0,0,0,Hill Road,0,,0,,1,Dark,218804,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,1,0,0,Fine,Null
1825826,5886334,241720,,533502,0,,0,3,,East,2018/2019,RICHMOND ST,SH 25,,Non-Injury Crash,No,2018,,East,,0,,Flat,,,,,,Bright sun,1052500,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,11,Thames-Coromandel District,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1764765.9599,5911292.0233,241721,,520500,0,,0,1,,South,2019/2020,SOUTHERN MOTORWAY,PANAMA OBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Overcast,636200,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,1,,,Fine,Null
1934031.4815,5600945.3143,241722,,548832,0,0,0,1,0,East,2019/2020,GREENWOOD ROAD,TOKOMARU DRIVE,,Non-Injury Crash,No,2020,0,South,1,0,1,Hill Road,0,,0,,0,Dark,1510800,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,30,Hastings District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1790090.8931,5756201.6547,241723,,531731,0,0,0,1,0,East,2019/2020,MANGARINO ROAD,TAWA STREET,,Non-Injury Crash,No,2020,0,South,0,0,1,Hill Road,0,,0,,0,Bright sun,1020400,0,0,0,2,0,0,0,1,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,50,0,None,0,0,,20,Waitomo District,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1266867.4376,5008324.0177,241724,,609034,0,,0,0,,Null,2019/2020,FRANKTON-LADIES MILE HIGHWAY,STALKER ROAD,,Non-Injury Crash,Yes,2020,,West,,0,,Flat,,,,,,Bright sun,3039712,0,0,0,2,,,0,,,,,,Otago Region,Nil,2-way,Sealed,,0,0,,80,,Off,0,0,,70,Queenstown-Lakes District,Give way,,,,,0,0,Open,1,,,Fine,Null
1762166.5766,5437256.5553,241725,,568301,0,,0,1,,Null,2018/2019,HIGH STREET,LINCOLN AVENUE,,Minor Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,1948800,1,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,46,Lower Hutt City,Give way,,,,,0,0,Urban,1,,,Light rain,Null
1755560,5922268,241726,,515202,0,,0,3,,South,2018/2019,SH 1N,TOP OF HARBOUR BRIDGE,,Non-Injury Crash,Yes,2018,,South,,0,,Hill Road,,,,,,Bright sun,423600,0,0,0,4,,,0,,,,,,,Nil,2-way,Sealed,,0,0,,80,,Null,0,0,,,,Unknown,,,,,0,0,Open,0,,,Fine,Null
1755566,5912938,241727,,518701,0,,0,2,,North,2017/2018,MELROSE ROAD,STAMFORD PARK ROAD,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,574400,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Fine,Null
1536965.8261,5310693.4008,241728,,584703,0,0,0,0,0,East,2016/2017,007-0131,LAKE DANIELS CPK,,Minor Crash,Yes,2017,0,North,1,0,0,Flat,0,,0,,0,Overcast,2398300,1,0,0,2,0,0,0,0,0,,0,0,West Coast Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,1,0,,55,Buller District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1757688.8351,5912217.632,241729,,519810,0,,0,3,,North,2019/2020,SOUTH-WESTERN MOTORWAY,BEACHCROFT FTBR,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Overcast,597200,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Open,0,,,Light rain,Null
1500936.5941,5137734.8185,241730,,597850,0,0,0,1,0,South,2019/2020,PATCHING STREET,ALBERT STREET,,Non-Injury Crash,No,2020,0,South,0,0,0,Flat,0,,0,,1,Bright sun,2731700,0,0,0,2,0,0,0,0,0,,0,0,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,63,Ashburton District,Isolated Pedestrian signal (non-intersection),0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767470.8438,5904893.2591,241731,,524604,0,,1,0,,South,2019/2020,GREAT SOUTH ROAD,TE IRIRANGI DRIVE,,Minor Crash,No,2020,,South,,0,,Flat,,,,,,Bright sun,780302,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,30,76,Auckland,Nil,,,,,0,0,Urban,2,,,Fine,Frost
1767134.652,5904700.4972,241732,,524604,0,,0,2,,South,2019/2020,SHARKEY STREET,CAVENDISH DRIVE,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,780209,0,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Nil,,,,,0,0,Urban,0,,,Fine,Null
1768772.2925,5903501.3173,241733,,523820,0,0,0,1,0,West,2019/2020,BANYAN DRIVE,CALEY COURT,,Non-Injury Crash,No,2020,0,Null,0,0,0,Hill Road,0,,0,,0,Dark,760123,0,0,0,2,0,0,1,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1787765.3636,5564704.5943,241734,,559230,0,0,0,1,0,North,2019/2020,TURAKINA BEACH ROAD,SCOTTS ROAD,,Non-Injury Crash,No,2020,0,South,0,0,1,Flat,0,,0,,0,Bright sun,1734600,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,38,Rangitikei District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1885188.9935,5774011.0645,241735,,540410,0,,0,1,,Null,2019/2020,FENTON STREET,PUKUATUA STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,1233900,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,24,Rotorua District,Give way,,,,,0,0,Urban,1,,,Fine,Null
1570881.7588,5180043.6331,241736,,591500,0,,0,1,,Null,2019/2020,MANCHESTER STREET,HEREFORD STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Dark,2651100,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,50,,On,1,0,,60,Christchurch City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Null
1566155.9575,5176709.2036,241737,,595300,0,0,0,1,0,Null,2018/2019,HALSWELL ROAD,HENDERSONS ROAD,,Non-Injury Crash,Yes,2018,0,North,0,0,0,Flat,0,,0,,0,Dark,2630300,0,0,0,2,0,0,0,0,0,,0,1,Canterbury Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,60,Christchurch City,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1855897.3044,5867321.7682,241738,45,534200,0,0,0,1,0,South,2018/2019,025-0226,WHIRITOA STM BR,,Non-Injury Crash,Yes,2019,0,North,0,0,0,Hill Road,0,,0,,0,Overcast,1082600,0,0,0,2,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,12,Hauraki District,Unknown,0,0,0,1,0,0,Open,0,0,0,Light rain,Null
1763346.1447,5437298.064,241739,,568302,0,0,0,1,0,East,2018/2019,EVEREST STREET,TREADWELL STREET,,Non-Injury Crash,No,2019,0,North,0,0,0,Null,0,,0,,1,Bright sun,1954200,0,0,0,0,0,0,0,0,0,,0,0,Wellington Region,Nil,2-way,Sealed,0,0,0,0,,0,None,0,0,,46,Lower Hutt City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Null,Null
1756831.87,5919255.9444,241740,,514200,0,,0,2,,West,2018/2019,01N-0427-I,NORTH-WESTERN TO SOUTHERN LINK,,Non-Injury Crash,Yes,2019,,East,,0,,Flat,,,,,,Overcast,412200,0,0,0,3,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,80,,Off,0,0,,76,Auckland,Unknown,,,,,0,0,Open,0,,,Fine,Null
1818781.7115,5544161.8989,241741,,560730,0,,0,2,,Null,2019/2020,BAILEY STREET,DENBIGH STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Bright sun,1764800,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,39,Manawatu District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1764038.0707,5909789.0794,241742,,521901,0,0,0,0,0,South,2019/2020,MASON AVENUE,GREAT SOUTH ROAD,,Non-Injury Crash,No,2020,0,North,0,0,0,Flat,0,,0,,0,Bright sun,784400,0,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Nil,0,1,0,0,1,0,Urban,0,0,0,Fine,Null
1752264.6764,5919030.1812,241743,,515002,0,0,0,2,0,Null,2019/2020,MEOLA ROAD,WALFORD ROAD,,Non-Injury Crash,No,2020,0,East,0,0,0,Hill Road,0,,0,,0,Dark,395900,0,0,0,2,0,0,0,0,1,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1767785.3599,5911972.4289,241744,,522910,0,,0,4,,West,2019/2020,TI RAKAU DRIVE,GOSSAMER DRIVE,,Non-Injury Crash,No,2020,,East,,0,,Flat,,,,,,Overcast,687700,0,0,0,2,,,0,,,,,,Auckland Region,Nil,1-way,Sealed,,0,0,,60,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1833327,5522088,241745,,577900,0,,0,1,,North,2018/2019,BALLANCE VALLEY ROAD,TARARUA ROAD,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Overcast,2219900,0,0,0,2,,,0,,,,,,Manawatū-Whanganui Region,Nil,2-way,Sealed,,0,0,,100,,Null,0,0,,41,Tararua District,Unknown,,,,,0,0,Open,0,,,Light rain,Null
1765870.3187,5900916.1728,241746,,524711,0,0,0,2,0,North,2017/2018,ROSCOMMON RD (SOUTHBOUND),MONCRIEFF AVE,,Non-Injury Crash,No,2018,0,South,0,0,0,Null,0,Christmas New Year,0,,0,Bright sun,774503,0,0,0,1,0,0,0,0,1,,0,0,Auckland Region,Nil,1-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1759070,5910453,241747,,524002,0,0,0,1,0,Null,2018/2019,CORONATION ROAD,WATERFRONT ROAD,,Non-Injury Crash,No,2018,0,North,0,0,0,Flat,0,,0,,0,Dark,721900,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,76,Auckland,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1755534,5922258,241748,,515202,0,0,0,1,0,South,2017/2018,SH 1N,TOP OF HARBOUR BRIDGE,,Non-Injury Crash,Yes,2018,0,North,0,0,0,Flat,1,,0,,0,Dark,423600,0,0,0,4,0,0,0,0,0,,0,0,,Bridge,1-way,Sealed,0,0,0,0,80,0,On,0,0,,,,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Strong wind
1923937,5608075,241749,,548611,0,0,0,1,0,Null,2018/2019,FLAXMERE AVENUE,RAMSEY CRESCENT,,Non-Injury Crash,No,2018,0,North,0,0,1,Flat,0,,0,,0,Overcast,1470309,0,0,0,2,0,0,0,0,0,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,30,Hastings District,Give way,0,0,0,0,0,0,Urban,0,0,0,Light rain,Null
1755823.4059,5919553.2942,241750,,514000,0,,0,2,,North,2018/2019,PONSONBY RD,POLLEN STREET,,Non-Injury Crash,No,2018,,North,,0,,Flat,,,,,,Twilight,414500,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,40,,On,0,0,,76,Auckland,Unknown,,,,,0,0,Urban,0,,,Fine,Null
1409489,4917835,241751,,604720,0,0,0,1,0,East,2018/2019,SH 88,TEKAPO ST,,Non-Injury Crash,Yes,2018,0,East,0,0,0,Flat,0,,0,,0,Bright sun,2879900,0,0,0,2,0,0,0,0,1,,0,0,Otago Region,Nil,2-way,Sealed,0,0,0,0,50,0,Null,0,0,,71,Dunedin City,Unknown,0,0,0,0,1,0,Urban,0,0,0,Fine,Null
1798767,5815856,241752,,528900,0,,0,2,,Null,2018/2019,NORTON ROAD,RUA ST,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Dark,912700,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,16,Hamilton City,Stop,,,,,0,0,Urban,0,,,Fine,Null
1688067.8857,6092028.5033,241753,,501633,0,,0,0,,North,2018/2019,010-0000,OROMAHOE ROAD,,Non-Injury Crash,Yes,2019,,East,,0,,Flat,,,,,,Bright sun,35700,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,100,,None,0,0,,1,Far North District,Nil,,,,,0,0,Open,2,,,Fine,Null
1718102.7659,6048854.2878,241754,,502300,0,,0,1,,Null,2018/2019,WHAU VALLEY ROAD,FAIRWAY DRIVE,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Overcast,89100,0,0,0,2,,,0,,,,,,Northland Region,Nil,2-way,Sealed,,0,0,,50,,Off,1,0,,2,Whangarei District,Give way,,,,,0,0,Urban,0,,,Fine,Null
1878530.9566,5822952.9059,241755,,538101,0,,0,0,,Null,2018/2019,CAMERON ROAD,ELEVENTH AVENUE,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Bright sun,1166903,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,1-way,Sealed,,0,0,,50,,Off,1,0,,23,Tauranga City,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1823580.2974,5530976.6146,241756,,562500,0,0,0,3,0,West,2018/2019,RANGIORA AVENUE,UPHAM TERRACE,,Non-Injury Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Overcast,1843600,0,0,0,2,0,0,0,0,1,,0,0,Manawatū-Whanganui Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,40,Palmerston North City,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1749415.137,5427165.2269,241757,,573101,0,,0,1,,Null,2018/2019,WAKEFIELD STREET,ORIENTAL TERRACE,,Non-Injury Crash,No,2018,,West,,0,,Flat,,,,,,Bright sun,2135500,0,0,0,3,,,0,,,,,,Wellington Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,47,Wellington City,Nil,,,,,0,0,Urban,1,,,Fine,Null
1284848.0485,4833409.4789,241758,,610080,0,0,0,1,0,West,2018/2019,TOKANUI GORGE ROAD HIGHWAY,DEAD HORSE ROAD,,Minor Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Bright sun,3095900,1,0,0,2,0,0,0,1,0,,0,0,Southland Region,Nil,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,73,Southland District,Unknown,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1754646.9118,5931455.6266,241759,,508805,0,,0,2,,Null,2017/2018,PARKWAY DRIVE,RAMP ROAD,,Minor Crash,No,2018,,South,,0,,Flat,,,,,,Overcast,180826,1,0,0,2,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Give way,,,,,0,0,Urban,1,,,Light rain,Null
1620454.1667,5428102.1395,241760,,583100,0,,0,2,,Null,2018/2019,WHAKATU DRIVE,ANNESBROOK DRIVE,,Non-Injury Crash,Yes,2019,,East,,0,,Flat,,,,,,Bright sun,2335500,0,0,0,2,,,0,,,,,,Nelson Region,Nil,1-way,Sealed,,0,0,,50,,Off,0,0,,52,Nelson City,Give way,,,,,0,0,Urban,0,,,Fine,Null
1768952.0351,5900801.1904,241761,,525002,0,0,0,1,0,South,2018/2019,GREAT SOUTH RD (MANUKAU),ALFRISTON ROAD,,Non-Injury Crash,No,2019,0,South,0,0,0,Flat,0,,0,,0,Dark,752802,0,0,0,2,0,0,0,0,0,,0,1,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,30,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1748822.9309,5428546.6702,241762,,573000,0,,0,2,,Null,2018/2019,STOUT STREET,BALLANCE STREET,,Non-Injury Crash,No,2019,,West,,0,,Null,,,,,,Unknown,2125000,0,0,0,2,,,0,,,,,,Wellington Region,Nil,1-way,Null,,0,0,,50,,Null,0,0,,47,Wellington City,Traffic Signals,,,,,0,0,Urban,0,,,Null,Null
1929083.2718,5605285.2143,241763,,547700,0,,0,2,,Null,2018/2019,SOUTHAMPTON STREET WEST,CHARLES STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Dark,1487700,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,30,Hastings District,Give way,,,,,0,0,Urban,0,,,Heavy rain,Null
1891452.5054,5759244.5306,241764,,538850,0,,0,1,,Null,2019/2020,SH 5,WAIMANGU ROAD,,Minor Crash,Yes,2019,,South,,0,,Flat,,,,,,Overcast,1258800,2,0,0,3,,,0,,,,,,Waikato Region,Nil,1-way,Sealed,,0,0,,100,,Off,0,0,,24,Rotorua District,Give way,,,,,0,0,Open,1,,,Fine,Null
1910529.5297,5808650.9413,241765,,536654,0,0,0,1,0,East,2019/2020,002-0185,PUKEHINA STATION ROAD,,Minor Crash,Yes,2019,0,East,0,0,0,Flat,0,,0,,0,Dark,1213100,1,0,0,2,0,0,0,0,0,,0,0,Bay of Plenty Region,Nil,2-way,Sealed,0,0,0,0,100,1,None,0,0,,22,Western Bay of Plenty District,Unknown,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1752672.9756,5923591.6912,241766,,510402,0,0,0,1,0,North,2018/2019,CHELSEA VIEW DR,ONETAUNGA RD,,Non-Injury Crash,No,2018,0,South,0,0,1,Flat,0,,0,,0,Bright sun,352604,0,0,0,2,0,0,0,0,0,1,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,50,0,Off,0,0,,76,Auckland,Unknown,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1936832.9124,5618971.201,241767,,545632,0,,0,2,,South,2018/2019,002-0650/00.08,ELLISON ST,,Non-Injury Crash,Yes,2019,,North,,0,,Flat,,,,,,Overcast,1402700,0,0,0,2,,,0,,,,,,Hawke's Bay Region,Nil,2-way,Sealed,,0,0,,100,,Off,0,0,,31,Napier City,Unknown,,,,,0,0,Open,1,,,Fine,Null
1758822.4352,5912166.5985,241768,,519820,0,,0,1,,Null,2018/2019,SELWYN STREET,CHURCH STREET,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,601700,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Fine,Null
1876180.5989,5822990.8219,241769,,537302,0,,0,1,,North,2018/2019,CAMBRIDGE ROAD,CAMBRIDGE ROAD ON RAMP,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Dark,1161510,0,0,0,2,,,0,,,,,,Bay of Plenty Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,23,Tauranga City,Unknown,,,,,0,0,Urban,1,,,Light rain,Null
1797950.0404,5816346.3643,241770,,528501,0,,0,0,,Null,2018/2019,AVALON DRIVE,LIVINGSTONE AVENUE,,Non-Injury Crash,No,2019,,North,,0,,Flat,,,,,,Overcast,905000,0,0,0,2,,,0,,,,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,None,1,0,,16,Hamilton City,Give way,,,,,0,0,Urban,0,,,Light rain,Null
1935865.1157,5620970.1308,241771,,546901,0,0,0,5,0,East,2018/2019,CARNELL STREET,MCDONALD STREET,,Non-Injury Crash,No,2019,0,West,0,0,0,Flat,0,,0,,0,Dark,1429400,0,0,0,2,0,0,0,0,1,,0,0,Hawke's Bay Region,Nil,2-way,Sealed,0,0,0,0,50,0,On,0,0,,31,Napier City,Nil,0,0,0,0,0,0,Urban,3,0,0,Light rain,Null
1768083.8187,5881049.3732,241772,,525921,0,,0,2,,Null,2019/2020,HELVETIA ROAD,VICTORIA STREET,,Non-Injury Crash,No,2019,,West,,0,,Flat,,,,,,Dark,821800,0,0,0,4,,,0,,,,,,Auckland Region,Nil,2-way,Sealed,,0,0,,50,,On,0,0,,76,Auckland,Stop,,,,,0,0,Urban,0,,,Light rain,Null
1822084.0263,5553317.2838,241773,,560422,0,1,0,1,0,North,2019/2020,MAKINO ROAD,KORU COURT,,Non-Injury Crash,No,2019,0,South,0,0,1,Flat,0,,0,,0,Bright sun,1760700,0,0,0,2,0,0,0,0,0,,0,0,Manawatū-Whanganui Region,Bridge,2-way,Sealed,0,0,0,0,100,0,Off,0,0,,39,Manawatu District,Nil,0,0,0,0,0,0,Open,0,0,0,Fine,Null
1700462.427,5678889.4827,241774,,550902,0,0,0,2,0,Null,2019/2020,CONNETT ROAD,CORBETT ROAD,,Fatal Crash,No,2020,0,East,0,1,1,Flat,0,,0,,0,Dark,1563000,0,0,0,2,0,0,0,0,0,,0,0,Taranaki Region,Nil,2-way,Sealed,0,0,0,0,70,0,On,0,0,,33,New Plymouth District,Give way,0,0,0,0,0,0,Urban,0,0,0,Fine,Null
1795592.4475,5445469.3297,241775,,580000,0,,0,1,,Null,2019/2020,FOX STREET,WALLACE STREET,,Non-Injury Crash,No,2020,,North,,0,,Flat,,,,,,Unknown,2268602,0,0,0,2,,,0,,,,,,Wellington Region,Nil,2-way,Sealed,,0,0,,50,,Null,0,0,,50,South Wairarapa District,Stop,,,,,0,0,Urban,1,,,Null,Null
1801457.457,5814734.0092,241776,,529700,0,,0,1,,Null,2019/2020,TISDALL STREET,ANZAC PARADE,,Minor Crash,No,2020,,North,,0,,Flat,,,,,,Bright sun,912400,1,0,0,2,,,0,,,1,,,Waikato Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,16,Hamilton City,Traffic Signals,,,,,0,0,Urban,0,,,Fine,Frost
1850016.8324,5772907.7615,241777,,535261,0,0,0,0,0,North,2019/2020,01N-0625,PURIRI ROAD,,Non-Injury Crash,Yes,2019,0,North,1,0,0,Hill Road,0,,0,,0,Bright sun,1134203,0,0,0,3,0,0,0,0,0,,0,0,Waikato Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,19,South Waikato District,Unknown,0,0,0,0,0,0,Open,1,0,0,Fine,Null
1769648.3277,5901838.266,241778,,523814,0,,0,1,,Null,2019/2020,HILL ROAD-MANUREWA OFF RAMP,HILL ROAD,,Non-Injury Crash,No,2020,,South,,0,,Hill Road,,,,,,Bright sun,760702,0,0,0,2,,,0,,,,,,Auckland Region,Motorway ramp,1-way,Sealed,,0,0,,50,,Off,0,0,,76,Auckland,Traffic Signals,,,,,0,0,Urban,1,,,Null,Null
1733403.7551,5935198.2835,241779,55,506653,0,0,0,1,0,West,2019/2020,OLD NORTH ROAD,TAYLOR ROAD,,Minor Crash,No,2020,0,South,1,0,0,Hill Road,0,,0,,0,Overcast,217803,2,0,0,2,0,0,0,0,0,,0,0,Auckland Region,Nil,2-way,Sealed,0,0,0,0,100,0,None,0,0,,76,Auckland,Nil,0,0,0,0,0,0,Open,0,0,0,Light rain,Null
1693211.9965,5676041.9279,241780,,552002,0,,0,2,,Null,2018/2019,LIARDET STREET,LEMON STREET,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,1595200,0,0,0,2,,,0,,,,,,Taranaki Region,Nil,2-way,Sealed,,0,0,,50,,Off,0,0,,33,New Plymouth District,Stop,,,,,0,0,Urban,0,,,Fine,Null
1571879.2385,5190617.589,241781,,590604,0,,0,2,,North,2018/2019,MARSHLAND RD ,RAIL XING,,Non-Injury Crash,No,2019,,South,,0,,Flat,,,,,,Bright sun,2503102,0,0,0,2,,,0,,,,,,Canterbury Region,Nil,2-way,Sealed,,0,0,,70,,Off,0,0,,60,Christchurch City,Nil,,,,,0,0,Urban,0,,,Fine,Null
